时间,力值 1#,力值 2#,力值 3#,合力
'2025-08-11 20:10:35.334,0.03,-0.02,-1.1,1.10059075
'2025-08-11 20:10:35.341,0.03,-0.02,-1.09,1.090596167
'2025-08-11 20:10:35.347,0.03,-0.02,-1.09,1.090596167
'2025-08-11 20:10:35.354,0.03,-0.02,-1.08,1.080601684
'2025-08-11 20:10:35.361,0.03,-0.02,-1.08,1.080601684
'2025-08-11 20:10:35.370,0.03,-0.02,-1.09,1.090596167
'2025-08-11 20:10:35.376,0.03,-0.02,-1.09,1.090596167
'2025-08-11 20:10:35.385,0.03,-0.02,-1.09,1.090596167
'2025-08-11 20:10:35.391,0.03,-0.02,-1.09,1.090596167
'2025-08-11 20:10:35.398,0.03,-0.02,-1.1,1.10059075
'2025-08-11 20:10:35.405,0.03,-0.02,-1.11,1.110585431
'2025-08-11 20:10:35.411,0.03,-0.02,-1.12,1.120580207
'2025-08-11 20:10:35.418,0.03,-0.02,-1.13,1.130575075
'2025-08-11 20:10:35.424,0.02,-0.02,-1.13,1.130353927
'2025-08-11 20:10:35.431,0.02,-0.02,-1.13,1.130353927
'2025-08-11 20:10:35.438,0.02,-0.02,-1.12,1.120357086
'2025-08-11 20:10:35.444,0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.450,0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.457,0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.464,0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.470,0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.477,0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.483,0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.490,0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.496,0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.503,0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.509,0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.515,0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.521,0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.528,0,-0.03,-1.11,1.110405331
'2025-08-11 20:10:35.534,0,-0.03,-1.11,1.110405331
'2025-08-11 20:10:35.541,0,-0.03,-1.12,1.120401714
'2025-08-11 20:10:35.548,0,-0.03,-1.12,1.120401714
'2025-08-11 20:10:35.554,-0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.560,-0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.567,-0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.573,-0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.580,-0.01,-0.03,-1.12,1.12044634
'2025-08-11 20:10:35.586,-0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.592,-0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.599,-0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.605,-0.02,-0.03,-1.12,1.120580207
'2025-08-11 20:10:35.612,-0.03,-0.03,-1.12,1.120803283
'2025-08-11 20:10:35.618,-0.03,-0.03,-1.12,1.120803283
'2025-08-11 20:10:35.624,-0.03,-0.03,-1.11,1.110810515
'2025-08-11 20:10:35.630,-0.03,-0.03,-1.11,1.110810515
'2025-08-11 20:10:35.638,-0.03,-0.03,-1.11,1.110810515
'2025-08-11 20:10:35.644,-0.03,-0.03,-1.11,1.110810515
'2025-08-11 20:10:35.651,-0.04,-0.03,-1.11,1.111125555
'2025-08-11 20:10:35.658,-0.04,-0.03,-1.11,1.111125555
'2025-08-11 20:10:35.665,-0.06,-0.03,-1.11,1.11202518
'2025-08-11 20:10:35.671,-0.06,-0.03,-1.11,1.11202518
'2025-08-11 20:10:35.677,-0.06,-0.03,-1.11,1.11202518
'2025-08-11 20:10:35.684,-0.06,-0.03,-1.11,1.11202518
'2025-08-11 20:10:35.691,-0.06,-0.03,-1.11,1.11202518
'2025-08-11 20:10:35.697,-0.07,-0.03,-1.11,1.112609545
'2025-08-11 20:10:35.704,-0.07,-0.02,-1.1,1.102406459
'2025-08-11 20:10:35.711,-0.07,-0.02,-1.1,1.102406459
'2025-08-11 20:10:35.717,-0.07,-0.02,-1.1,1.102406459
'2025-08-11 20:10:35.724,-0.07,-0.02,-1.1,1.102406459
'2025-08-11 20:10:35.730,-0.07,-0.02,-1.11,1.112384825
'2025-08-11 20:10:35.737,-0.07,0,-1.11,1.112205017
'2025-08-11 20:10:35.743,-0.07,0,-1.11,1.112205017
'2025-08-11 20:10:35.750,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.756,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.763,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.769,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.776,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.782,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.789,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.795,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.802,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.808,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.815,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.821,-0.08,0,-1.1,1.102905254
'2025-08-11 20:10:35.828,-0.08,0,-1.11,1.112879149
'2025-08-11 20:10:35.834,-0.08,0,-1.11,1.112879149
'2025-08-11 20:10:35.841,-0.08,0,-1.11,1.112879149
'2025-08-11 20:10:35.847,-0.08,0,-1.12,1.122853508
'2025-08-11 20:10:35.853,-0.08,0.01,-1.13,1.132872455
'2025-08-11 20:10:35.859,-0.08,0.01,-1.13,1.132872455
'2025-08-11 20:10:35.866,-0.08,0.01,-1.13,1.132872455
'2025-08-11 20:10:35.873,-0.08,0.01,-1.12,1.122898036
'2025-08-11 20:10:35.880,-0.08,0.01,-1.12,1.122898036
'2025-08-11 20:10:35.887,-0.08,0.01,-1.12,1.122898036
'2025-08-11 20:10:35.893,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.900,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.906,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.913,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.919,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.926,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.932,-0.08,0.02,-1.11,1.113058848
'2025-08-11 20:10:35.939,-0.08,0.02,-1.11,1.113058848
'2025-08-11 20:10:35.946,-0.08,0.02,-1.11,1.113058848
'2025-08-11 20:10:35.952,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.958,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.965,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.971,-0.08,0.02,-1.11,1.113058848
'2025-08-11 20:10:35.978,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.985,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.991,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:35.998,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:36.004,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:36.011,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:36.017,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:36.024,-0.08,0.02,-1.12,1.123031611
'2025-08-11 20:10:36.031,-0.08,0.03,-1.12,1.123254201
'2025-08-11 20:10:36.037,-0.08,0.03,-1.12,1.123254201
'2025-08-11 20:10:36.043,-0.08,0.03,-1.12,1.123254201
'2025-08-11 20:10:36.050,-0.08,0.03,-1.12,1.123254201
'2025-08-11 20:10:36.056,-0.08,0.03,-1.12,1.123254201
'2025-08-11 20:10:36.063,-0.08,0.03,-1.12,1.123254201
'2025-08-11 20:10:36.070,-0.08,0.03,-1.12,1.123254201
'2025-08-11 20:10:36.081,-0.07,0.03,-1.13,1.132563464
'2025-08-11 20:10:36.087,-0.07,0.03,-1.13,1.132563464
'2025-08-11 20:10:36.093,-0.07,0.03,-1.12,1.1225863
'2025-08-11 20:10:36.101,-0.07,0.03,-1.12,1.1225863
'2025-08-11 20:10:36.107,-0.07,0.03,-1.12,1.1225863
'2025-08-11 20:10:36.113,-0.07,0.03,-1.12,1.1225863
'2025-08-11 20:10:36.120,-0.07,0.03,-1.12,1.1225863
'2025-08-11 20:10:36.127,-0.07,0.03,-1.12,1.1225863
'2025-08-11 20:10:36.133,-0.07,0.03,-1.12,1.1225863
'2025-08-11 20:10:36.139,-0.07,0.03,-1.12,1.1225863
'2025-08-11 20:10:36.145,-0.07,0.03,-1.11,1.112609545
'2025-08-11 20:10:36.152,-0.07,0.03,-1.11,1.112609545
'2025-08-11 20:10:36.159,-0.07,0.03,-1.11,1.112609545
'2025-08-11 20:10:36.166,-0.07,0.03,-1.11,1.112609545
'2025-08-11 20:10:36.173,-0.07,0.03,-1.11,1.112609545
'2025-08-11 20:10:36.180,-0.07,0.03,-1.12,1.1225863
'2025-08-11 20:10:36.186,-0.07,0.03,-1.11,1.112609545
'2025-08-11 20:10:36.193,-0.06,0.03,-1.11,1.11202518
'2025-08-11 20:10:36.199,-0.06,0.03,-1.11,1.11202518
'2025-08-11 20:10:36.206,-0.06,0.03,-1.11,1.11202518
'2025-08-11 20:10:36.212,-0.06,0.03,-1.11,1.11202518
'2025-08-11 20:10:36.219,-0.06,0.03,-1.11,1.11202518
'2025-08-11 20:10:36.226,-0.06,0.03,-1.11,1.11202518
'2025-08-11 20:10:36.232,-0.06,0.03,-1.11,1.11202518
'2025-08-11 20:10:36.238,-0.06,0.03,-1.11,1.11202518
'2025-08-11 20:10:36.244,-0.06,0.03,-1.11,1.11202518
'2025-08-11 20:10:36.251,-0.05,0.03,-1.11,1.111530476
'2025-08-11 20:10:36.257,-0.05,0.03,-1.11,1.111530476
'2025-08-11 20:10:36.264,-0.05,0.03,-1.11,1.111530476
'2025-08-11 20:10:36.270,-0.05,0.03,-1.11,1.111530476
'2025-08-11 20:10:36.277,-0.05,0.02,-1.11,1.111305539
'2025-08-11 20:10:36.283,-0.05,0.02,-1.11,1.111305539
'2025-08-11 20:10:36.290,-0.05,0.02,-1.11,1.111305539
'2025-08-11 20:10:36.296,-0.05,0.02,-1.11,1.111305539
'2025-08-11 20:10:36.303,-0.05,0.02,-1.11,1.111305539
'2025-08-11 20:10:36.309,-0.05,0.02,-1.11,1.111305539
'2025-08-11 20:10:36.316,-0.05,0.02,-1.11,1.111305539
'2025-08-11 20:10:36.322,-0.04,0.02,-1.11,1.110900536
'2025-08-11 20:10:36.329,-0.04,0.02,-1.11,1.110900536
'2025-08-11 20:10:36.335,-0.04,0.02,-1.11,1.110900536
'2025-08-11 20:10:36.342,-0.04,0.02,-1.11,1.110900536
'2025-08-11 20:10:36.348,-0.04,0.02,-1.11,1.110900536
'2025-08-11 20:10:36.355,-0.04,0.01,-1.11,1.110765502
'2025-08-11 20:10:36.361,-0.04,0.01,-1.11,1.110765502
'2025-08-11 20:10:36.368,-0.04,0.01,-1.11,1.110765502
'2025-08-11 20:10:36.374,-0.04,0.01,-1.11,1.110765502
'2025-08-11 20:10:36.381,-0.04,0.01,-1.11,1.110765502
'2025-08-11 20:10:36.387,-0.04,0.01,-1.11,1.110765502
'2025-08-11 20:10:36.393,-0.04,0.01,-1.11,1.110765502
'2025-08-11 20:10:36.400,-0.03,0.01,-1.11,1.110450359
'2025-08-11 20:10:36.407,-0.03,0.01,-1.11,1.110450359
'2025-08-11 20:10:36.413,-0.03,0.01,-1.11,1.110450359
'2025-08-11 20:10:36.420,-0.03,0,-1.11,1.110405331
'2025-08-11 20:10:36.426,-0.03,0,-1.11,1.110405331
'2025-08-11 20:10:36.433,-0.02,0,-1.11,1.110180166
'2025-08-11 20:10:36.440,-0.02,0,-1.11,1.110180166
'2025-08-11 20:10:36.446,-0.02,0,-1.11,1.110180166
'2025-08-11 20:10:36.453,-0.02,0,-1.11,1.110180166
'2025-08-11 20:10:36.460,-0.02,0,-1.11,1.110180166
'2025-08-11 20:10:36.467,-0.02,-0.01,-1.11,1.110225202
'2025-08-11 20:10:36.474,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.481,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.488,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.494,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.500,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.507,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.514,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.521,-0.02,-0.01,-1.11,1.110225202
'2025-08-11 20:10:36.527,-0.02,-0.01,-1.11,1.110225202
'2025-08-11 20:10:36.534,-0.02,0,-1.11,1.110180166
'2025-08-11 20:10:36.540,-0.02,0,-1.11,1.110180166
'2025-08-11 20:10:36.549,-0.02,0,-1.11,1.110180166
'2025-08-11 20:10:36.555,-0.01,0,-1.11,1.110045044
'2025-08-11 20:10:36.562,-0.01,0,-1.11,1.110045044
'2025-08-11 20:10:36.568,-0.01,0,-1.11,1.110045044
'2025-08-11 20:10:36.575,-0.01,0,-1.11,1.110045044
'2025-08-11 20:10:36.581,-0.01,0,-1.1,1.100045454
'2025-08-11 20:10:36.590,-0.01,0,-1.1,1.100045454
'2025-08-11 20:10:36.597,-0.01,0,-1.1,1.100045454
'2025-08-11 20:10:36.603,-0.01,-0.01,-1.1,1.100090905
'2025-08-11 20:10:36.610,-0.01,-0.01,-1.1,1.100090905
'2025-08-11 20:10:36.617,-0.01,-0.01,-1.1,1.100090905
'2025-08-11 20:10:36.623,-0.01,-0.01,-1.1,1.100090905
'2025-08-11 20:10:36.630,-0.01,-0.01,-1.1,1.100090905
'2025-08-11 20:10:36.636,-0.01,-0.01,-1.1,1.100090905
'2025-08-11 20:10:36.643,-0.01,-0.01,-1.1,1.100090905
'2025-08-11 20:10:36.650,-0.01,-0.01,-1.1,1.100090905
'2025-08-11 20:10:36.656,-0.01,-0.01,-1.1,1.100090905
'2025-08-11 20:10:36.664,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.670,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.678,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.684,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.690,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.698,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.704,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.710,-0.02,-0.01,-1.1,1.100227249
'2025-08-11 20:10:36.716,-0.03,-0.01,-1.1,1.100454452
'2025-08-11 20:10:36.723,-0.03,0,-1.1,1.100409015
'2025-08-11 20:10:36.729,-0.03,0,-1.1,1.100409015
'2025-08-11 20:10:36.736,-0.03,0,-1.1,1.100409015
'2025-08-11 20:10:36.742,-0.03,0,-1.1,1.100409015
'2025-08-11 20:10:36.748,-0.03,0,-1.1,1.100409015
'2025-08-11 20:10:36.755,-0.03,0,-1.1,1.100409015
'2025-08-11 20:10:36.762,-0.03,0,-1.1,1.100409015
'2025-08-11 20:10:36.768,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.775,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.781,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.788,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.794,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.800,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.807,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.814,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.821,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.827,-0.03,0,-1.08,1.080416586
'2025-08-11 20:10:36.834,-0.03,0,-1.08,1.080416586
'2025-08-11 20:10:36.840,-0.03,0,-1.08,1.080416586
'2025-08-11 20:10:36.847,-0.03,0,-1.09,1.090412766
'2025-08-11 20:10:36.854,-0.04,0,-1.09,1.090733698
'2025-08-11 20:10:36.860,-0.04,0,-1.09,1.090733698
'2025-08-11 20:10:36.866,-0.04,0,-1.09,1.090733698
'2025-08-11 20:10:36.873,-0.04,0,-1.09,1.090733698
'2025-08-11 20:10:36.879,-0.04,0,-1.09,1.090733698
'2025-08-11 20:10:36.886,-0.04,0.01,-1.09,1.090779538
'2025-08-11 20:10:36.892,-0.04,0.01,-1.09,1.090779538
'2025-08-11 20:10:36.902,-0.04,0.01,-1.1,1.100772456
'2025-08-11 20:10:36.908,-0.04,0.01,-1.1,1.100772456
'2025-08-11 20:10:36.915,-0.04,0.01,-1.09,1.090779538
'2025-08-11 20:10:36.921,-0.04,0.01,-1.09,1.090779538
'2025-08-11 20:10:36.928,-0.04,0.01,-1.09,1.090779538
'2025-08-11 20:10:36.935,-0.04,0.01,-1.09,1.090779538
'2025-08-11 20:10:36.941,-0.03,0.01,-1.09,1.090458619
'2025-08-11 20:10:36.948,-0.03,0.01,-1.09,1.090458619
'2025-08-11 20:10:36.954,-0.03,0.01,-1.09,1.090458619
'2025-08-11 20:10:36.961,-0.03,0.01,-1.09,1.090458619
'2025-08-11 20:10:36.970,-0.03,0.02,-1.09,1.090596167
'2025-08-11 20:10:36.975,-0.03,0.02,-1.09,1.090596167
'2025-08-11 20:10:36.983,-0.03,0.02,-1.09,1.090596167
'2025-08-11 20:10:36.989,-0.03,0.02,-1.09,1.090596167
'2025-08-11 20:10:36.996,-0.03,0.02,-1.09,1.090596167
'2025-08-11 20:10:37.003,-0.03,0.02,-1.09,1.090596167
'2025-08-11 20:10:37.010,-0.03,0.02,-1.1,1.10059075
'2025-08-11 20:10:37.016,-0.03,0.02,-1.1,1.10059075
'2025-08-11 20:10:37.023,-0.03,0.02,-1.1,1.10059075
'2025-08-11 20:10:37.030,-0.03,0.02,-1.11,1.110585431
'2025-08-11 20:10:37.036,-0.03,0.02,-1.11,1.110585431
'2025-08-11 20:10:37.046,-0.03,0.02,-1.11,1.110585431
'2025-08-11 20:10:37.053,-0.03,0.02,-1.1,1.10059075
'2025-08-11 20:10:37.060,-0.03,0.02,-1.11,1.110585431
'2025-08-11 20:10:37.066,-0.03,0.02,-1.12,1.120580207
'2025-08-11 20:10:37.074,-0.03,0.02,-1.13,1.130575075
'2025-08-11 20:10:37.081,-0.03,0.02,-1.17,1.170555424
'2025-08-11 20:10:37.087,-0.02,0.02,-1.26,1.26031742
'2025-08-11 20:10:37.093,-0.02,0.02,-1.33,1.330300718
'2025-08-11 20:10:37.101,-0.01,0.02,-1.4,1.40017856
'2025-08-11 20:10:37.107,-0.01,0.02,-1.43,1.430174814
'2025-08-11 20:10:37.114,-0.01,0.02,-1.48,1.480168909
'2025-08-11 20:10:37.120,-0.01,0.02,-1.49,1.490167776
'2025-08-11 20:10:37.126,0,0.02,-1.49,1.490134222
'2025-08-11 20:10:37.132,0,0.02,-1.51,1.510132445
'2025-08-11 20:10:37.138,0,0.02,-1.54,1.540129865
'2025-08-11 20:10:37.145,0,0.02,-1.55,1.550129027
'2025-08-11 20:10:37.152,0,0.02,-1.56,1.5601282
'2025-08-11 20:10:37.158,0,0.02,-1.56,1.5601282
'2025-08-11 20:10:37.166,0,0.02,-1.55,1.550129027
'2025-08-11 20:10:37.172,0,0.02,-1.55,1.550129027
'2025-08-11 20:10:37.178,0,0.02,-1.55,1.550129027
'2025-08-11 20:10:37.185,0,0.02,-1.56,1.5601282
'2025-08-11 20:10:37.191,0,0.02,-1.56,1.5601282
'2025-08-11 20:10:37.198,-0.01,0.02,-1.57,1.570159228
'2025-08-11 20:10:37.204,-0.01,0.02,-1.57,1.570159228
'2025-08-11 20:10:37.210,-0.01,0.02,-1.57,1.570159228
'2025-08-11 20:10:37.217,-0.01,0.02,-1.56,1.560160248
'2025-08-11 20:10:37.223,-0.01,0.02,-1.56,1.560160248
'2025-08-11 20:10:37.230,-0.01,0.02,-1.56,1.560160248
'2025-08-11 20:10:37.236,-0.01,0.02,-1.56,1.560160248
'2025-08-11 20:10:37.243,-0.01,0.02,-1.56,1.560160248
'2025-08-11 20:10:37.250,-0.01,0.02,-1.56,1.560160248
'2025-08-11 20:10:37.256,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.262,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.269,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.276,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.282,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.289,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.295,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.302,-0.01,0.02,-1.54,1.540162329
'2025-08-11 20:10:37.308,-0.01,0.02,-1.54,1.540162329
'2025-08-11 20:10:37.314,-0.01,0.02,-1.54,1.540162329
'2025-08-11 20:10:37.321,-0.01,0.02,-1.54,1.540162329
'2025-08-11 20:10:37.327,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.333,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.340,-0.01,0.02,-1.55,1.550161282
'2025-08-11 20:10:37.347,-0.02,0.03,-1.55,1.550419298
'2025-08-11 20:10:37.354,-0.02,0.03,-1.55,1.550419298
'2025-08-11 20:10:37.361,-0.02,0.03,-1.55,1.550419298
'2025-08-11 20:10:37.367,-0.02,0.03,-1.55,1.550419298
'2025-08-11 20:10:37.374,-0.02,0.03,-1.55,1.550419298
'2025-08-11 20:10:37.380,-0.02,0.02,-1.55,1.550258043
'2025-08-11 20:10:37.387,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.393,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.400,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.407,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.413,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.420,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.426,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.433,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.439,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.445,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.452,-0.03,0.02,-1.54,1.54042202
'2025-08-11 20:10:37.459,-0.03,0.02,-1.54,1.54042202
'2025-08-11 20:10:37.465,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.471,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.478,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.484,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.491,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.497,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.503,-0.03,0.03,-1.55,1.550580536
'2025-08-11 20:10:37.510,-0.03,0.03,-1.55,1.550580536
'2025-08-11 20:10:37.516,-0.03,0.03,-1.55,1.550580536
'2025-08-11 20:10:37.523,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.529,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.535,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.542,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.549,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.555,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.562,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.568,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.574,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.581,-0.03,0.04,-1.55,1.550806242
'2025-08-11 20:10:37.587,-0.03,0.04,-1.54,1.540811475
'2025-08-11 20:10:37.593,-0.03,0.04,-1.54,1.540811475
'2025-08-11 20:10:37.600,-0.03,0.04,-1.54,1.540811475
'2025-08-11 20:10:37.606,-0.03,0.04,-1.54,1.540811475
'2025-08-11 20:10:37.613,-0.03,0.04,-1.54,1.540811475
'2025-08-11 20:10:37.619,-0.04,0.04,-1.54,1.541038611
'2025-08-11 20:10:37.626,-0.04,0.04,-1.54,1.541038611
'2025-08-11 20:10:37.632,-0.04,0.04,-1.54,1.541038611
'2025-08-11 20:10:37.640,-0.04,0.04,-1.54,1.541038611
'2025-08-11 20:10:37.647,-0.04,0.04,-1.54,1.541038611
'2025-08-11 20:10:37.654,-0.04,0.05,-1.54,1.541330594
'2025-08-11 20:10:37.660,-0.04,0.05,-1.54,1.541330594
'2025-08-11 20:10:37.667,-0.04,0.05,-1.54,1.541330594
'2025-08-11 20:10:37.674,-0.02,0.05,-1.54,1.540941271
'2025-08-11 20:10:37.682,-0.02,0.05,-1.54,1.540941271
'2025-08-11 20:10:37.689,-0.02,0.05,-1.54,1.540941271
'2025-08-11 20:10:37.695,-0.02,0.05,-1.54,1.540941271
'2025-08-11 20:10:37.702,-0.02,0.05,-1.54,1.540941271
'2025-08-11 20:10:37.708,-0.02,0.05,-1.54,1.540941271
'2025-08-11 20:10:37.715,-0.02,0.05,-1.54,1.540941271
'2025-08-11 20:10:37.722,-0.02,0.05,-1.54,1.540941271
'2025-08-11 20:10:37.728,-0.02,0.05,-1.54,1.540941271
'2025-08-11 20:10:37.735,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.741,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.748,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.754,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.761,-0.02,0.02,-1.54,1.540259718
'2025-08-11 20:10:37.767,-0.03,0.02,-1.54,1.54042202
'2025-08-11 20:10:37.774,-0.03,0.02,-1.54,1.54042202
'2025-08-11 20:10:37.780,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.787,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.793,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.800,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.807,-0.03,0.03,-1.53,1.530588122
'2025-08-11 20:10:37.813,-0.03,0.03,-1.53,1.530588122
'2025-08-11 20:10:37.819,-0.03,0.03,-1.53,1.530588122
'2025-08-11 20:10:37.826,-0.03,0.03,-1.53,1.530588122
'2025-08-11 20:10:37.832,-0.03,0.03,-1.53,1.530588122
'2025-08-11 20:10:37.839,-0.03,0.03,-1.53,1.530588122
'2025-08-11 20:10:37.846,-0.03,0.03,-1.53,1.530588122
'2025-08-11 20:10:37.852,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.859,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.865,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.872,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.878,-0.03,0.03,-1.54,1.540584305
'2025-08-11 20:10:37.885,-0.03,0.03,-1.53,1.530588122
'2025-08-11 20:10:37.891,-0.03,0.04,-1.53,1.530816775
'2025-08-11 20:10:37.898,-0.03,0.04,-1.53,1.530816775
'2025-08-11 20:10:37.904,-0.03,0.04,-1.53,1.530816775
'2025-08-11 20:10:37.911,-0.03,0.04,-1.53,1.530816775
